sid,stimfile,eye_used,trialid,n_fix_trial,sum_fix_dur_trial,dwell_time_trial,mean_fix_dur_trial,n_sacc_trial,sum_sacc_dur_trial,mean_sacc_dur_trial,mean_sacc_ampl_trial,ratio_progress_regress_trial,n_between_line_regress_trial,n_within_line_regress_trial,n_regress_trial,n_progress_trial,n_transit_trial,aoi,aoi_kind,content,dwell_time_aoi,n_fix_aoi,sum_fix_dur_aoi,mean_fix_dur_aoi,skipped_aoi,n_fix_first_visit_aoi,first_fix_dur_aoi,first_fix_land_pos_aoi,dwell_time_first_visit_aoi,sum_fix_dur_first_visit_aoi,sum_fix_dur_after_first_visit_aoi,dwell_time_rereading_aoi,n_revisits_aoi,task
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_003-part_014,subline,chlera,1519.8120000000345,3,2967.636000000173,989.2120000000577,0,3,1243.7620000001043,0.21154761904761882,1519.8120000000345,1483.8180000000866,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_003-part_015,subline,dlypo.,1287.8009999999776,1,2583.6059999999125,2583.6059999999125,0,1,1291.8029999999562,0.2609042553191499,1287.8009999999776,1291.8029999999562,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004,line,,16074.552999999956,25,30405.451999999583,1216.2180799999833,0,25,144.08499999996275,0.11503122398001668,16074.552999999956,15202.725999999791,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_001,subline,Desedé,1271.8350000000792,3,2095.780000000028,698.5933333333427,0,3,347.9550000000745,0.3315000000000002,1271.8350000000792,1047.890000000014,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_002,subline,a,140.08499999996275,1,288.1699999999255,288.1699999999255,0,1,144.08499999996275,0.254765625000001,140.08499999996275,144.08499999996275,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_003,subline,haralice,2647.9290000000037,4,5143.866000000155,1285.9665000000386,0,4,1091.9740000000456,0.3942307692307692,2647.9290000000037,2571.9330000000773,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_004,subline,o,215.8420000000624,1,439.6820000000298,439.6820000000298,0,1,219.8410000000149,0.8150000000000013,215.8420000000624,219.8410000000149,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_005,subline,kačeza,936.0130000000354,1,1880.0239999999758,1880.0239999999758,0,1,940.0119999999879,0.35946601941747663,936.0130000000354,940.0119999999879,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_006,subline,te,371.86699999996927,1,751.7299999999814,751.7299999999814,0,1,375.8649999999907,0.04231707317073204,371.86699999996927,375.8649999999907,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_007,subline,krozdoníka.,2495.8880000000354,2,4959.773999999976,2479.886999999988,0,2,1739.8649999999907,0.21415662650602382,2495.8880000000354,2479.886999999988,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_008,subline,Krozdoník,1263.8209999999963,2,2455.675999999745,1227.8379999998724,0,2,1007.8409999998985,0.20491666666666636,1263.8209999999963,1227.8379999998724,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_009,subline,subaj,995.8539999999339,2,1879.6479999998119,939.8239999999059,0,2,639.8449999999721,0.3172891566265065,995.8539999999339,939.8239999999059,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_010,subline,šelpři,1555.9739999999292,2,2960.0999999998603,1480.0499999999302,0,2,808.0939999999246,0.1689244186046502,1555.9739999999292,1480.0499999999302,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_011,subline,kýmlech,2367.465000000084,2,4654.928000000073,2327.4640000000363,0,2,1639.8340000000317,0.12655241935483777,2367.465000000084,2327.4640000000363,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_012,subline,remhol,1503.9869999999646,4,2896.0740000000224,724.0185000000056,0,4,828.2739999999758,0.22500000000000042,1503.9869999999646,1448.0370000000112,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_004-part_013,subline,s,0.0,0,0.0,0.0,1,0,0.0,,0.0,0.0,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005,line,,17074.59400000004,30,32645.037999999942,1088.1679333333313,0,30,132.02800000004936,0.14022897585345542,17074.59400000004,16322.518999999971,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_001,subline,hanymítory,2347.9290000000037,6,4399.912000000244,733.3186666667074,0,6,132.02800000004936,0.990676470588235,2347.9290000000037,2199.956000000122,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_002,subline,šeremi,1255.8819999999832,2,2479.7620000001043,1239.8810000000522,0,2,999.8519999999553,0.25374999999999975,1255.8819999999832,1239.8810000000522,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_003,subline,pakaty,755.8219999999274,1,1519.6439999998547,1519.6439999998547,0,1,759.8219999999274,0.3137087912087901,755.8219999999274,759.8219999999274,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_004,subline,um,443.966999999946,1,895.931999999797,895.931999999797,0,1,447.9659999998985,0.19377659574467998,443.966999999946,447.9659999998985,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_005,subline,zysly,1071.920000000042,2,1983.752000000095,991.8760000000475,0,2,851.798000000068,0.2828767123287684,1071.920000000042,991.8760000000475,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_006,subline,iz,463.97100000001956,1,935.9439999999013,935.9439999999013,0,1,467.97199999995064,0.4626666666666665,463.97100000001956,467.97199999995064,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_007,subline,trpní,2583.829000000027,4,5087.693999999901,1271.9234999999753,0,1,1727.8939999999711,0.2525373134328352,1723.8939999999711,1727.8939999999711,815.9529999999795,859.9350000000559,1,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_008,subline,sných,939.8630000000121,2,1895.71800000011,947.859000000055,0,1,247.91200000001118,0.26591772151898796,243.91499999992084,247.91200000001118,699.9470000000438,695.9480000000913,1,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_009,subline,krá,811.9830000000075,1,1631.967999999877,1631.967999999877,0,1,815.9839999999385,0.43164893617021083,811.9830000000075,815.9839999999385,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_010,subline,tůkva.,1151.878000000026,2,2263.6780000000726,1131.8390000000363,0,2,695.4919999999693,0.26729651162790646,1151.878000000026,1131.8390000000363,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_011,subline,Humo,1411.8510000000242,1,2831.7060000000056,2831.7060000000056,0,1,1415.8530000000028,0.3677710843373505,1411.8510000000242,1415.8530000000028,0.0,0.0,0,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_012,subline,tebi,567.9299999999348,2,1151.8559999999125,575.9279999999562,0,1,195.9899999999907,0.10854545454545504,191.99099999992177,195.9899999999907,379.93799999996554,375.93900000001304,1,T5_Pseudo_Text
1003,s7_stimuli_t5.jpg,b,166,216,118053.58000000042,125825.06700000004,546.5443518518538,215,8635.418999999878,40.164739534883154,71.78616246644599,5.4,0,20,20,108,128,line_005-part_013,subline,mecipo?,1311.9199999999255,2,2583.8040000000037,1291.9020000000019,0,2,555.8919999999925,0.24138392857142726,1311.9199999999255,1291.9020000000019,0.0,0.0,0,T5_Pseudo_Text
